Entity,Code,Year,Per capita CO₂ emissions (tonnes per capita)
Turkmenistan,TKM,1954,0
Turkmenistan,TKM,1955,0
Turkmenistan,TKM,1956,0
Turkmenistan,TKM,1957,0
Turkmenistan,TKM,1958,0
Turkmenistan,TKM,1959,8.758221033
Turkmenistan,TKM,1960,8.817887477
Turkmenistan,TKM,1961,8.791265037
Turkmenistan,TKM,1962,8.919826595
Turkmenistan,TKM,1963,9.250740851
Turkmenistan,TKM,1964,9.520360359
Turkmenistan,TKM,1965,9.781453398
Turkmenistan,TKM,1966,10.01453196
Turkmenistan,TKM,1967,10.16125845
Turkmenistan,TKM,1968,10.14401984
Turkmenistan,TKM,1969,10.2621516
Turkmenistan,TKM,1970,10.48705943
Turkmenistan,TKM,1971,10.81831505
Turkmenistan,TKM,1972,11.06760172
Turkmenistan,TKM,1973,11.21956941
Turkmenistan,TKM,1974,11.33262408
Turkmenistan,TKM,1975,11.59580422
Turkmenistan,TKM,1976,11.718605
Turkmenistan,TKM,1977,11.79568605
Turkmenistan,TKM,1978,11.88218478
Turkmenistan,TKM,1979,11.67457311
Turkmenistan,TKM,1980,11.83172203
Turkmenistan,TKM,1981,11.32613943
Turkmenistan,TKM,1982,11.26647311
Turkmenistan,TKM,1983,11.1577845
Turkmenistan,TKM,1984,10.99039096
Turkmenistan,TKM,1985,11.5680517
Turkmenistan,TKM,1986,11.31587634
Turkmenistan,TKM,1987,11.50400841
Turkmenistan,TKM,1988,11.52518767
Turkmenistan,TKM,1989,10.99122335
Turkmenistan,TKM,1990,10.02749931
Turkmenistan,TKM,1991,9.400050071
Turkmenistan,TKM,1992,8.436343522
Turkmenistan,TKM,1993,7.028961359
Turkmenistan,TKM,1994,8.126788629
Turkmenistan,TKM,1995,8.064043897
Turkmenistan,TKM,1996,7.138154508
Turkmenistan,TKM,1997,7.016094382
Turkmenistan,TKM,1998,7.256173271
Turkmenistan,TKM,1999,8.420043297
Turkmenistan,TKM,2000,8.295948851
Turkmenistan,TKM,2001,8.32583155
Turkmenistan,TKM,2002,8.652840222
Turkmenistan,TKM,2003,9.562415996
Turkmenistan,TKM,2004,9.875218971
Turkmenistan,TKM,2005,10.14409949
Turkmenistan,TKM,2006,10.26425607
Turkmenistan,TKM,2007,11.47609017
Turkmenistan,TKM,2008,11.48064545
Turkmenistan,TKM,2009,10.01822062
Turkmenistan,TKM,2010,11.22597472
Turkmenistan,TKM,2011,12.01807729
Turkmenistan,TKM,2012,12.25035618
Turkmenistan,TKM,2013,12.36874697
Turkmenistan,TKM,2014,12.44519874
Turkmenistan,TKM,2015,13.54450159
Turkmenistan,TKM,2016,13.52100717
Turkmenistan,TKM,2017,12.6261789
Tuvalu,TUV,1800,0
Tuvalu,TUV,1801,0
Tuvalu,TUV,1802,0
Tuvalu,TUV,1803,0
Tuvalu,TUV,1804,0
Tuvalu,TUV,1805,0
Tuvalu,TUV,1806,0
Tuvalu,TUV,1807,0
Tuvalu,TUV,1808,0
Tuvalu,TUV,1809,0
Tuvalu,TUV,1810,0
Tuvalu,TUV,1811,0
Tuvalu,TUV,1812,0
Tuvalu,TUV,1813,0
Tuvalu,TUV,1814,0
Tuvalu,TUV,1815,0
Tuvalu,TUV,1816,0
Tuvalu,TUV,1817,0
Tuvalu,TUV,1818,0
Tuvalu,TUV,1819,0
Tuvalu,TUV,1820,0
Tuvalu,TUV,1821,0
Tuvalu,TUV,1822,0
Tuvalu,TUV,1823,0
Tuvalu,TUV,1824,0
Tuvalu,TUV,1825,0
Tuvalu,TUV,1826,0
Tuvalu,TUV,1827,0
Tuvalu,TUV,1828,0
Tuvalu,TUV,1829,0
Tuvalu,TUV,1830,0
Tuvalu,TUV,1831,0
Tuvalu,TUV,1832,0
Tuvalu,TUV,1833,0
Tuvalu,TUV,1834,0
Tuvalu,TUV,1835,0
Tuvalu,TUV,1836,0
Tuvalu,TUV,1837,0
Tuvalu,TUV,1838,0
Tuvalu,TUV,1839,0
Tuvalu,TUV,1840,0
Tuvalu,TUV,1841,0
Tuvalu,TUV,1842,0
Tuvalu,TUV,1843,0
Tuvalu,TUV,1844,0
Tuvalu,TUV,1845,0
Tuvalu,TUV,1846,0
Tuvalu,TUV,1847,0
Tuvalu,TUV,1848,0
Tuvalu,TUV,1849,0
Tuvalu,TUV,1850,0
Tuvalu,TUV,1851,0
Tuvalu,TUV,1852,0
Tuvalu,TUV,1853,0
Tuvalu,TUV,1854,0
Tuvalu,TUV,1855,0
Tuvalu,TUV,1856,0
Tuvalu,TUV,1857,0
Tuvalu,TUV,1858,0
Tuvalu,TUV,1859,0
Tuvalu,TUV,1860,0
Tuvalu,TUV,1861,0
Tuvalu,TUV,1862,0
Tuvalu,TUV,1863,0
Tuvalu,TUV,1864,0
Tuvalu,TUV,1865,0
Tuvalu,TUV,1866,0
Tuvalu,TUV,1867,0
Tuvalu,TUV,1868,0
Tuvalu,TUV,1869,0
Tuvalu,TUV,1870,0
Tuvalu,TUV,1871,0
Tuvalu,TUV,1872,0
Tuvalu,TUV,1873,0
Tuvalu,TUV,1874,0
Tuvalu,TUV,1875,0
Tuvalu,TUV,1876,0
Tuvalu,TUV,1877,0
Tuvalu,TUV,1878,0
Tuvalu,TUV,1879,0
Tuvalu,TUV,1880,0
Tuvalu,TUV,1881,0
Tuvalu,TUV,1882,0
Tuvalu,TUV,1883,0
Tuvalu,TUV,1884,0
Tuvalu,TUV,1885,0
Tuvalu,TUV,1886,0
Tuvalu,TUV,1887,0
Tuvalu,TUV,1888,0
Tuvalu,TUV,1889,0
Tuvalu,TUV,1890,0
Tuvalu,TUV,1891,0
Tuvalu,TUV,1892,0
Tuvalu,TUV,1893,0
Tuvalu,TUV,1894,0
Tuvalu,TUV,1895,0
Tuvalu,TUV,1896,0
Tuvalu,TUV,1897,0
Tuvalu,TUV,1898,0
Tuvalu,TUV,1899,0
Tuvalu,TUV,1900,0
Tuvalu,TUV,1901,0
Tuvalu,TUV,1902,0
Tuvalu,TUV,1903,0
Tuvalu,TUV,1904,0
Tuvalu,TUV,1905,0
Tuvalu,TUV,1906,0
Tuvalu,TUV,1907,0
Tuvalu,TUV,1908,0
Tuvalu,TUV,1909,0
Tuvalu,TUV,1910,0
Tuvalu,TUV,1911,0
Tuvalu,TUV,1912,0
Tuvalu,TUV,1913,0
Tuvalu,TUV,1914,0
Tuvalu,TUV,1915,0
Tuvalu,TUV,1916,0
Tuvalu,TUV,1917,0
Tuvalu,TUV,1918,0
Tuvalu,TUV,1919,0
Tuvalu,TUV,1920,0
Tuvalu,TUV,1921,0
Tuvalu,TUV,1922,0
Tuvalu,TUV,1923,0
Tuvalu,TUV,1924,0
Tuvalu,TUV,1925,0
Tuvalu,TUV,1926,0
Tuvalu,TUV,1927,0
Tuvalu,TUV,1928,0
Tuvalu,TUV,1929,0
Tuvalu,TUV,1930,0
Tuvalu,TUV,1931,0
Tuvalu,TUV,1932,0
Tuvalu,TUV,1933,0
Tuvalu,TUV,1934,0
Tuvalu,TUV,1935,0
Tuvalu,TUV,1936,0
Tuvalu,TUV,1937,0
Tuvalu,TUV,1938,0
Tuvalu,TUV,1939,0
Tuvalu,TUV,1940,0
Tuvalu,TUV,1941,0
Tuvalu,TUV,1942,0
Tuvalu,TUV,1943,0
Tuvalu,TUV,1944,0
Tuvalu,TUV,1945,0
Tuvalu,TUV,1946,0
Tuvalu,TUV,1947,0
Tuvalu,TUV,1948,0
Tuvalu,TUV,1949,0
Tuvalu,TUV,1950,0
Tuvalu,TUV,1951,0
Tuvalu,TUV,1952,0
Tuvalu,TUV,1953,0
Tuvalu,TUV,1954,0
Tuvalu,TUV,1955,0
Tuvalu,TUV,1956,0
Tuvalu,TUV,1957,0
Tuvalu,TUV,1958,0
Tuvalu,TUV,1959,0
Tuvalu,TUV,1960,0
Tuvalu,TUV,1961,0
Tuvalu,TUV,1962,0
Tuvalu,TUV,1963,0
Tuvalu,TUV,1964,0
Tuvalu,TUV,1965,0
Tuvalu,TUV,1966,0
Tuvalu,TUV,1967,0
Tuvalu,TUV,1968,0
Tuvalu,TUV,1969,0
Tuvalu,TUV,1970,0
Tuvalu,TUV,1971,0
Tuvalu,TUV,1972,0
Tuvalu,TUV,1973,0
Tuvalu,TUV,1974,0
Tuvalu,TUV,1975,0
Tuvalu,TUV,1976,0
Tuvalu,TUV,1977,0
Tuvalu,TUV,1978,0
Tuvalu,TUV,1979,0
Tuvalu,TUV,1980,0
Tuvalu,TUV,1981,0
Tuvalu,TUV,1982,0
Tuvalu,TUV,1983,0
Tuvalu,TUV,1984,0
Tuvalu,TUV,1985,0
Tuvalu,TUV,1986,0
Tuvalu,TUV,1987,0
Tuvalu,TUV,1988,0
Tuvalu,TUV,1989,0
Tuvalu,TUV,1990,0.813950905
Tuvalu,TUV,1991,0.809455429
Tuvalu,TUV,1992,0.804479087
Tuvalu,TUV,1993,0.800349498
Tuvalu,TUV,1994,0.797388466
Tuvalu,TUV,1995,0.793932828
Tuvalu,TUV,1996,0.791702679
Tuvalu,TUV,1997,0.789910531
Tuvalu,TUV,1998,0.787448958
Tuvalu,TUV,1999,0.784162654
Tuvalu,TUV,2000,0.777919321
Tuvalu,TUV,2001,0.77039529
Tuvalu,TUV,2002,1.140840685
Tuvalu,TUV,2003,1.125422341
Tuvalu,TUV,2004,1.110976349
Tuvalu,TUV,2005,1.096240152
Tuvalu,TUV,2006,0.72289632
Tuvalu,TUV,2007,1.073123108
Tuvalu,TUV,2008,1.063056093
Tuvalu,TUV,2009,1.052772723
Tuvalu,TUV,2010,0.695850347
Tuvalu,TUV,2011,0.689499435
Tuvalu,TUV,2012,1.024895105
Tuvalu,TUV,2013,1.015990387
Tuvalu,TUV,2014,1.00770077
Tuvalu,TUV,2015,1.090381783
Tuvalu,TUV,2016,1.093336037
Tuvalu,TUV,2017,1.15748213
Uganda,UGA,1800,0
Uganda,UGA,1801,0
Uganda,UGA,1802,0
Uganda,UGA,1803,0
Uganda,UGA,1804,0
Uganda,UGA,1805,0
Uganda,UGA,1806,0
Uganda,UGA,1807,0
Uganda,UGA,1808,0
Uganda,UGA,1809,0
Uganda,UGA,1810,0
Uganda,UGA,1811,0
Uganda,UGA,1812,0
Uganda,UGA,1813,0
Uganda,UGA,1814,0
Uganda,UGA,1815,0
Uganda,UGA,1816,0
Uganda,UGA,1817,0
Uganda,UGA,1818,0
Uganda,UGA,1819,0
Uganda,UGA,1820,0
Uganda,UGA,1821,0
Uganda,UGA,1822,0
Uganda,UGA,1823,0
Uganda,UGA,1824,0
Uganda,UGA,1825,0
Uganda,UGA,1826,0
Uganda,UGA,1827,0
Uganda,UGA,1828,0
Uganda,UGA,1829,0
Uganda,UGA,1830,0
Uganda,UGA,1831,0
Uganda,UGA,1832,0
Uganda,UGA,1833,0
Uganda,UGA,1834,0
Uganda,UGA,1835,0
Uganda,UGA,1836,0
Uganda,UGA,1837,0
Uganda,UGA,1838,0
Uganda,UGA,1839,0
Uganda,UGA,1840,0
Uganda,UGA,1841,0
Uganda,UGA,1842,0
Uganda,UGA,1843,0
Uganda,UGA,1844,0
Uganda,UGA,1845,0
Uganda,UGA,1846,0
Uganda,UGA,1847,0
Uganda,UGA,1848,0
Uganda,UGA,1849,0
Uganda,UGA,1850,0
Uganda,UGA,1851,0
Uganda,UGA,1852,0
Uganda,UGA,1853,0
Uganda,UGA,1854,0
Uganda,UGA,1855,0
Uganda,UGA,1856,0
Uganda,UGA,1857,0
Uganda,UGA,1858,0
Uganda,UGA,1859,0
Uganda,UGA,1860,0
Uganda,UGA,1861,0
Uganda,UGA,1862,0
Uganda,UGA,1863,0
Uganda,UGA,1864,0
Uganda,UGA,1865,0
Uganda,UGA,1866,0
Uganda,UGA,1867,0
Uganda,UGA,1868,0
Uganda,UGA,1869,0
Uganda,UGA,1870,0
Uganda,UGA,1871,0
Uganda,UGA,1872,0
Uganda,UGA,1873,0
Uganda,UGA,1874,0
Uganda,UGA,1875,0
Uganda,UGA,1876,0
Uganda,UGA,1877,0
Uganda,UGA,1878,0
Uganda,UGA,1879,0
Uganda,UGA,1880,0
Uganda,UGA,1881,0
Uganda,UGA,1882,0
Uganda,UGA,1883,0
Uganda,UGA,1884,0
Uganda,UGA,1885,0
Uganda,UGA,1886,0
Uganda,UGA,1887,0
Uganda,UGA,1888,0
Uganda,UGA,1889,0
Uganda,UGA,1890,0
Uganda,UGA,1891,0
Uganda,UGA,1892,0
Uganda,UGA,1893,0
Uganda,UGA,1894,0
Uganda,UGA,1895,0
Uganda,UGA,1896,0
Uganda,UGA,1897,0
Uganda,UGA,1898,0
Uganda,UGA,1899,0
Uganda,UGA,1900,0
Uganda,UGA,1901,0
Uganda,UGA,1902,0
Uganda,UGA,1903,0
Uganda,UGA,1904,0
Uganda,UGA,1905,0
Uganda,UGA,1906,0
Uganda,UGA,1907,0
Uganda,UGA,1908,0
Uganda,UGA,1909,0
Uganda,UGA,1910,0
Uganda,UGA,1911,0
Uganda,UGA,1912,0
Uganda,UGA,1913,0
Uganda,UGA,1914,0
Uganda,UGA,1915,0
Uganda,UGA,1916,0
Uganda,UGA,1917,0
Uganda,UGA,1918,0
Uganda,UGA,1919,0
Uganda,UGA,1920,0
Uganda,UGA,1921,0
Uganda,UGA,1922,0
Uganda,UGA,1923,0
Uganda,UGA,1924,0
Uganda,UGA,1925,0
Uganda,UGA,1926,0
Uganda,UGA,1927,0
Uganda,UGA,1928,0
Uganda,UGA,1929,0
Uganda,UGA,1930,0
Uganda,UGA,1931,0
Uganda,UGA,1932,0
Uganda,UGA,1933,0
Uganda,UGA,1934,0
Uganda,UGA,1935,0
Uganda,UGA,1936,0
Uganda,UGA,1937,0
Uganda,UGA,1938,0
Uganda,UGA,1939,0
Uganda,UGA,1940,0
Uganda,UGA,1941,0
Uganda,UGA,1942,0
Uganda,UGA,1943,0
Uganda,UGA,1944,0
Uganda,UGA,1945,0
Uganda,UGA,1946,0
Uganda,UGA,1947,0
Uganda,UGA,1948,0
Uganda,UGA,1949,0
Uganda,UGA,1950,0.020599474
Uganda,UGA,1951,0.026227295
Uganda,UGA,1952,0.026192824
Uganda,UGA,1953,0.037286036
Uganda,UGA,1954,0.038244963
Uganda,UGA,1955,0.044722051
Uganda,UGA,1956,0.043564901
Uganda,UGA,1957,0.044764605
Uganda,UGA,1958,0.045825326
Uganda,UGA,1959,0.062824379
Uganda,UGA,1960,0.062028516
Uganda,UGA,1961,0.0580074
Uganda,UGA,1962,0.059176792
Uganda,UGA,1963,0.057715938
Uganda,UGA,1964,0.063344474
Uganda,UGA,1965,0.07811053
Uganda,UGA,1966,0.088308734
Uganda,UGA,1967,0.094302523
Uganda,UGA,1968,0.110598086
Uganda,UGA,1969,0.128282467
Uganda,UGA,1970,0.15274546
Uganda,UGA,1971,0.148051531
Uganda,UGA,1972,0.138225071
Uganda,UGA,1973,0.114976021
Uganda,UGA,1974,0.11333512
Uganda,UGA,1975,0.104532587
Uganda,UGA,1976,0.088729402
Uganda,UGA,1977,0.070164694
Uganda,UGA,1978,0.059072948
Uganda,UGA,1979,0.055246209
Uganda,UGA,1980,0.049906929
Uganda,UGA,1981,0.040783559
Uganda,UGA,1982,0.040928333
Uganda,UGA,1983,0.044737194
Uganda,UGA,1984,0.041015876
Uganda,UGA,1985,0.042186864
Uganda,UGA,1986,0.046357474
Uganda,UGA,1987,0.048989963
Uganda,UGA,1988,0.053102249
Uganda,UGA,1989,0.047560411
Uganda,UGA,1990,0.04334364
Uganda,UGA,1991,0.043007877
Uganda,UGA,1992,0.041986894
Uganda,UGA,1993,0.040249018
Uganda,UGA,1994,0.035354907
Uganda,UGA,1995,0.045253001
Uganda,UGA,1996,0.048863619
Uganda,UGA,1997,0.049396494
Uganda,UGA,1998,0.054721274
Uganda,UGA,1999,0.054974992
Uganda,UGA,2000,0.058004719
Uganda,UGA,2001,0.059066097
Uganda,UGA,2002,0.05863075
Uganda,UGA,2003,0.058117165
Uganda,UGA,2004,0.06096131
Uganda,UGA,2005,0.073730568
Uganda,UGA,2006,0.083538539
Uganda,UGA,2007,0.092032426
Uganda,UGA,2008,0.096395476
Uganda,UGA,2009,0.099069015
Uganda,UGA,2010,0.11101699
Uganda,UGA,2011,0.115914034
Uganda,UGA,2012,0.106334861
Uganda,UGA,2013,0.123695327
Uganda,UGA,2014,0.128439069
Uganda,UGA,2015,0.132638697
Uganda,UGA,2016,0.134289383
Uganda,UGA,2017,0.134914368
Ukraine,UKR,1800,0
Ukraine,UKR,1801,0
Ukraine,UKR,1802,0
Ukraine,UKR,1803,0
Ukraine,UKR,1804,0
Ukraine,UKR,1805,0
Ukraine,UKR,1806,0
Ukraine,UKR,1807,0
Ukraine,UKR,1808,0
Ukraine,UKR,1809,0
Ukraine,UKR,1810,0
Ukraine,UKR,1811,0
Ukraine,UKR,1812,0
Ukraine,UKR,1813,0
Ukraine,UKR,1814,0
Ukraine,UKR,1815,0
Ukraine,UKR,1816,0
Ukraine,UKR,1817,0
Ukraine,UKR,1818,0
Ukraine,UKR,1819,0
Ukraine,UKR,1820,0
Ukraine,UKR,1821,0
Ukraine,UKR,1822,0
Ukraine,UKR,1823,0
Ukraine,UKR,1824,0
Ukraine,UKR,1825,0
Ukraine,UKR,1826,0
Ukraine,UKR,1827,0
Ukraine,UKR,1828,0
Ukraine,UKR,1829,0
Ukraine,UKR,1830,0
Ukraine,UKR,1831,0
Ukraine,UKR,1832,0
Ukraine,UKR,1833,0
Ukraine,UKR,1834,0
Ukraine,UKR,1835,0
Ukraine,UKR,1836,0
Ukraine,UKR,1837,0
Ukraine,UKR,1838,0
Ukraine,UKR,1839,0
Ukraine,UKR,1840,0
Ukraine,UKR,1841,0
Ukraine,UKR,1842,0
Ukraine,UKR,1843,0
Ukraine,UKR,1844,0
Ukraine,UKR,1845,0
Ukraine,UKR,1846,0
Ukraine,UKR,1847,0
Ukraine,UKR,1848,0
Ukraine,UKR,1849,0
Ukraine,UKR,1850,0
Ukraine,UKR,1851,0
Ukraine,UKR,1852,0
Ukraine,UKR,1853,0
Ukraine,UKR,1854,0
Ukraine,UKR,1855,0
Ukraine,UKR,1856,0
Ukraine,UKR,1857,0
Ukraine,UKR,1858,0
Ukraine,UKR,1859,0
Ukraine,UKR,1860,0
Ukraine,UKR,1861,0
Ukraine,UKR,1862,0
Ukraine,UKR,1863,0
Ukraine,UKR,1864,0
Ukraine,UKR,1865,0
Ukraine,UKR,1866,0
Ukraine,UKR,1867,0
Ukraine,UKR,1868,0
Ukraine,UKR,1869,0
Ukraine,UKR,1870,0
Ukraine,UKR,1871,0
Ukraine,UKR,1872,0
Ukraine,UKR,1873,0
Ukraine,UKR,1874,0
Ukraine,UKR,1875,0
Ukraine,UKR,1876,0
Ukraine,UKR,1877,0
Ukraine,UKR,1878,0
Ukraine,UKR,1879,0
Ukraine,UKR,1880,0
Ukraine,UKR,1881,0
Ukraine,UKR,1882,0
Ukraine,UKR,1883,0
Ukraine,UKR,1884,0
Ukraine,UKR,1885,0
Ukraine,UKR,1886,0
Ukraine,UKR,1887,0
Ukraine,UKR,1888,0
Ukraine,UKR,1889,0
Ukraine,UKR,1890,0
Ukraine,UKR,1891,0
Ukraine,UKR,1892,0
Ukraine,UKR,1893,0
Ukraine,UKR,1894,0
Ukraine,UKR,1895,0
Ukraine,UKR,1896,0
Ukraine,UKR,1897,0
Ukraine,UKR,1898,0
Ukraine,UKR,1899,0
Ukraine,UKR,1900,0
Ukraine,UKR,1901,0
Ukraine,UKR,1902,0
Ukraine,UKR,1903,0
Ukraine,UKR,1904,0
Ukraine,UKR,1905,0
Ukraine,UKR,1906,0
Ukraine,UKR,1907,0
Ukraine,UKR,1908,0
Ukraine,UKR,1909,0
Ukraine,UKR,1910,0
Ukraine,UKR,1911,0
Ukraine,UKR,1912,0
Ukraine,UKR,1913,0
Ukraine,UKR,1914,0
Ukraine,UKR,1915,0
Ukraine,UKR,1916,0
Ukraine,UKR,1917,0
Ukraine,UKR,1918,0
Ukraine,UKR,1919,0
Ukraine,UKR,1920,0
Ukraine,UKR,1921,0
Ukraine,UKR,1922,0
Ukraine,UKR,1923,0
Ukraine,UKR,1924,0
Ukraine,UKR,1925,0
Ukraine,UKR,1926,0
Ukraine,UKR,1927,0
Ukraine,UKR,1928,0
Ukraine,UKR,1929,0
Ukraine,UKR,1930,0
Ukraine,UKR,1931,0
Ukraine,UKR,1932,0
Ukraine,UKR,1933,0
Ukraine,UKR,1934,0
Ukraine,UKR,1935,0
Ukraine,UKR,1936,0
Ukraine,UKR,1937,0
Ukraine,UKR,1938,0
Ukraine,UKR,1939,0
Ukraine,UKR,1940,0
Ukraine,UKR,1941,0
Ukraine,UKR,1942,0
Ukraine,UKR,1943,0
Ukraine,UKR,1944,0
Ukraine,UKR,1945,0
Ukraine,UKR,1946,0
Ukraine,UKR,1947,0
Ukraine,UKR,1948,0
Ukraine,UKR,1949,0
Ukraine,UKR,1950,0
Ukraine,UKR,1951,0
Ukraine,UKR,1952,0
Ukraine,UKR,1953,0
Ukraine,UKR,1954,0
Ukraine,UKR,1955,0
Ukraine,UKR,1956,0
Ukraine,UKR,1957,0
Ukraine,UKR,1958,0
Ukraine,UKR,1959,6.152257101
Ukraine,UKR,1960,6.324586989
Ukraine,UKR,1961,6.439698204
Ukraine,UKR,1962,6.673484236
Ukraine,UKR,1963,7.069891009
Ukraine,UKR,1964,7.433104328
Ukraine,UKR,1965,7.802650719
Ukraine,UKR,1966,8.163135096
Ukraine,UKR,1967,8.4650064
Ukraine,UKR,1968,8.636901045
Ukraine,UKR,1969,8.929536252
Ukraine,UKR,1970,9.323637376
Ukraine,UKR,1971,9.821591109
Ukraine,UKR,1972,10.25808481
Ukraine,UKR,1973,10.61446363
Ukraine,UKR,1974,10.94352153
Ukraine,UKR,1975,11.43100411
Ukraine,UKR,1976,11.8031039
Ukraine,UKR,1977,12.14048264
Ukraine,UKR,1978,12.49722437
Ukraine,UKR,1979,12.54374228
Ukraine,UKR,1980,12.98008767
Ukraine,UKR,1981,12.67747519
Ukraine,UKR,1982,12.86581131
Ukraine,UKR,1983,12.99761079
Ukraine,UKR,1984,13.06513172
Ukraine,UKR,1985,14.0452564
Ukraine,UKR,1986,14.0357945
Ukraine,UKR,1987,14.58562666
Ukraine,UKR,1988,14.95025398
Ukraine,UKR,1989,14.6088039
Ukraine,UKR,1990,13.7149747
Ukraine,UKR,1991,12.29122965
Ukraine,UKR,1992,11.45646959
Ukraine,UKR,1993,9.942027979
Ukraine,UKR,1994,8.196899911
Ukraine,UKR,1995,7.658591579
Ukraine,UKR,1996,6.94726779
Ukraine,UKR,1997,6.779207968
Ukraine,UKR,1998,6.453796517
Ukraine,UKR,1999,5.930342556
Ukraine,UKR,2000,5.723534383
Ukraine,UKR,2001,6.224850712
Ukraine,UKR,2002,6.13177324
Ukraine,UKR,2003,6.414036561
Ukraine,UKR,2004,6.486268412
Ukraine,UKR,2005,6.686270791
Ukraine,UKR,2006,7.138363106
Ukraine,UKR,2007,7.256467911
Ukraine,UKR,2008,7.052564482
Ukraine,UKR,2009,6.026215538
Ukraine,UKR,2010,6.409757152
Ukraine,UKR,2011,6.737517454
Ukraine,UKR,2012,6.697012905
Ukraine,UKR,2013,6.562538172
Ukraine,UKR,2014,5.716666971
Ukraine,UKR,2015,5.006520221
Ukraine,UKR,2016,5.291703206
Ukraine,UKR,2017,4.79652018
United Arab Emirates,ARE,1800,0
United Arab Emirates,ARE,1801,0
United Arab Emirates,ARE,1802,0
United Arab Emirates,ARE,1803,0
United Arab Emirates,ARE,1804,0
United Arab Emirates,ARE,1805,0
United Arab Emirates,ARE,1806,0
United Arab Emirates,ARE,1807,0
United Arab Emirates,ARE,1808,0
United Arab Emirates,ARE,1809,0
United Arab Emirates,ARE,1810,0
United Arab Emirates,ARE,1811,0
United Arab Emirates,ARE,1812,0
United Arab Emirates,ARE,1813,0
United Arab Emirates,ARE,1814,0
United Arab Emirates,ARE,1815,0
United Arab Emirates,ARE,1816,0
United Arab Emirates,ARE,1817,0
United Arab Emirates,ARE,1818,0
United Arab Emirates,ARE,1819,0
United Arab Emirates,ARE,1820,0
United Arab Emirates,ARE,1821,0
United Arab Emirates,ARE,1822,0
United Arab Emirates,ARE,1823,0
United Arab Emirates,ARE,1824,0
United Arab Emirates,ARE,1825,0
United Arab Emirates,ARE,1826,0
United Arab Emirates,ARE,1827,0
United Arab Emirates,ARE,1828,0
United Arab Emirates,ARE,1829,0
United Arab Emirates,ARE,1830,0
United Arab Emirates,ARE,1831,0
United Arab Emirates,ARE,1832,0
United Arab Emirates,ARE,1833,0
United Arab Emirates,ARE,1834,0
United Arab Emirates,ARE,1835,0
United Arab Emirates,ARE,1836,0
United Arab Emirates,ARE,1837,0
United Arab Emirates,ARE,1838,0
United Arab Emirates,ARE,1839,0
United Arab Emirates,ARE,1840,0
United Arab Emirates,ARE,1841,0
United Arab Emirates,ARE,1842,0
United Arab Emirates,ARE,1843,0
United Arab Emirates,ARE,1844,0
United Arab Emirates,ARE,1845,0
United Arab Emirates,ARE,1846,0
United Arab Emirates,ARE,1847,0
United Arab Emirates,ARE,1848,0
United Arab Emirates,ARE,1849,0
United Arab Emirates,ARE,1850,0
United Arab Emirates,ARE,1851,0
United Arab Emirates,ARE,1852,0
United Arab Emirates,ARE,1853,0
United Arab Emirates,ARE,1854,0
United Arab Emirates,ARE,1855,0
United Arab Emirates,ARE,1856,0
United Arab Emirates,ARE,1857,0
United Arab Emirates,ARE,1858,0
United Arab Emirates,ARE,1859,0
United Arab Emirates,ARE,1860,0
United Arab Emirates,ARE,1861,0
United Arab Emirates,ARE,1862,0
United Arab Emirates,ARE,1863,0
United Arab Emirates,ARE,1864,0
United Arab Emirates,ARE,1865,0
United Arab Emirates,ARE,1866,0
United Arab Emirates,ARE,1867,0
United Arab Emirates,ARE,1868,0
United Arab Emirates,ARE,1869,0
United Arab Emirates,ARE,1870,0
United Arab Emirates,ARE,1871,0
United Arab Emirates,ARE,1872,0
United Arab Emirates,ARE,1873,0
United Arab Emirates,ARE,1874,0
United Arab Emirates,ARE,1875,0
United Arab Emirates,ARE,1876,0
United Arab Emirates,ARE,1877,0
United Arab Emirates,ARE,1878,0
United Arab Emirates,ARE,1879,0
United Arab Emirates,ARE,1880,0
United Arab Emirates,ARE,1881,0
United Arab Emirates,ARE,1882,0
United Arab Emirates,ARE,1883,0
United Arab Emirates,ARE,1884,0
United Arab Emirates,ARE,1885,0
United Arab Emirates,ARE,1886,0
United Arab Emirates,ARE,1887,0
United Arab Emirates,ARE,1888,0
United Arab Emirates,ARE,1889,0
United Arab Emirates,ARE,1890,0
United Arab Emirates,ARE,1891,0
United Arab Emirates,ARE,1892,0
United Arab Emirates,ARE,1893,0
United Arab Emirates,ARE,1894,0
United Arab Emirates,ARE,1895,0
United Arab Emirates,ARE,1896,0
United Arab Emirates,ARE,1897,0
United Arab Emirates,ARE,1898,0
United Arab Emirates,ARE,1899,0
United Arab Emirates,ARE,1900,0
United Arab Emirates,ARE,1901,0
United Arab Emirates,ARE,1902,0
United Arab Emirates,ARE,1903,0
United Arab Emirates,ARE,1904,0
United Arab Emirates,ARE,1905,0
United Arab Emirates,ARE,1906,0
United Arab Emirates,ARE,1907,0
United Arab Emirates,ARE,1908,0
United Arab Emirates,ARE,1909,0
United Arab Emirates,ARE,1910,0
United Arab Emirates,ARE,1911,0
United Arab Emirates,ARE,1912,0
United Arab Emirates,ARE,1913,0
United Arab Emirates,ARE,1914,0
United Arab Emirates,ARE,1915,0
United Arab Emirates,ARE,1916,0
United Arab Emirates,ARE,1917,0
United Arab Emirates,ARE,1918,0
United Arab Emirates,ARE,1919,0
United Arab Emirates,ARE,1920,0
United Arab Emirates,ARE,1921,0
United Arab Emirates,ARE,1922,0
