# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep  4 15:42:21 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
loc_rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,disc_telescope,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
11,24 Sex c,24 Sex,c,HD 90043,HIP 50887,TIC 1713457,Gaia DR2 3830897080395058048,1,2,0,Radial Velocity,2010,Lick Observatory,3.0 m C. Donald Shane Telescope,0,883.00000000,32.40000000,-13.80000000,0,2.080000,0.050000,-0.020000,0,13.900,,,0,1.240,,,0,273.32000,111.24000,-69.92000,0,0.86000,0.35000,-0.22000,0,Msini,0.290000,0.160000,-0.090000,0,,,,,,,,,0,,,,,K0 IV,5098.00,44.00,-44.00,0,4.90,0.08,-0.08,0,1.54,0.08,-0.08,0,-0.030,0.040,-0.040,0,[Fe/H],1.164,0.003,-0.003,0,3.50,0.10,-0.10,0,2.700,0.400,-0.400,0,,,,,2.7700,0.5000,-0.5000,0,,,,,7.29,0.18,-0.18,0,10h23m28.44s,155.8684866,-00d54m08.64s,-0.9023998,72.0691000,0.6854000,-0.6728000,6.4535000,0.0230000,-0.0230000,4.2850000,0.0160000,-0.0160000,6.2037400,0.0004976,-0.0004976
12,2M0437 b,2MASS J04372171+2651014,b,,,TIC 125843782,Gaia DR2 151499478104075008,1,1,0,Imaging,2021,Subaru Telescope,8.2 m Subaru Telescope,0,,,,,118.000000,1.300000,-1.300000,0,13.000,,,0,1.160,,,0,1271.31363,317.82841,-317.82841,0,4.00000,1.00000,-1.00000,0,Mass,,,,,,,,,1450,50,-50,0,0,,,,,M V,3100.00,100.00,-100.00,0,0.84,0.11,-0.11,0,0.17,0.01,-0.02,0,0.010,0.050,-0.050,0,[Fe/H],-1.164,0.003,-0.003,0,4.50,0.50,-0.50,0,2.500,0.400,-0.400,0,3.32018,0.18984,-0.18984,0,22.5400,0.1400,-0.1400,0,1.84,,,0,17.10,0.30,-0.30,0,04h37m21.73s,69.3405531,+26d51m01.08s,26.8502997,128.4840000,1.1960000,-1.1740000,16.1860000,1.1330000,-1.1330000,10.3860000,0.0180000,-0.0180000,14.3374000,0.0007720,-0.0007720
13,2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,b,,,TIC 206502540,,2,1,0,Imaging,2013,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,0,,,,,84.000000,,,0,12.300,,,0,1.100,,,0,4131.79000,317.83000,-317.83000,0,13.00000,1.00000,-1.00000,0,Mass,,,,,,,,,,,,,0,,,,,M5.5/M6,,,,,,,,,0.19,0.02,-0.02,0,,,,,,,,,,,,,,0.030,,,0,,,,,,,,,,,,,,,,,01h03m35.82s,15.8992489,-55d15m56.98s,-55.2658291,47.2000000,3.1000000,-3.1000000,15.7880000,0.2750000,-0.2750000,9.2370010,0.0220000,-0.0220000,,,
14,2MASS J01225093-2439505 b,2MASS J01225093-2439505,b,,,TIC 11614485,Gaia DR2 5040416186560252416,1,1,0,Imaging,2013,W. M. Keck Observatory,10 m Keck II Telescope,0,,,,,52.000000,6.000000,-6.000000,0,11.209,,,0,1.000,,,0,7786.50000,794.50000,-794.50000,0,24.50000,2.50000,-2.50000,0,Mass,,,,,,,,,1600,100,-100,0,0,,,,,M3.5 V,3530.00,50.00,-50.00,0,0.37,0.01,-0.01,0,0.40,0.05,-0.05,0,,,,,,-1.720,0.110,-0.110,0,4.86,0.00,0.00,0,0.120,0.010,-0.010,0,10.11868,0.33916,-0.33916,0,,,,,,,,,9.60,0.70,-0.70,0,01h22m51.07s,20.7128012,-24d39m52.61s,-24.6646128,33.8281000,0.0864000,-0.0860000,14.2440000,0.0740000,-0.0740000,9.1980000,0.0260000,-0.0260000,12.9025000,0.0011510,-0.0011510
15,2MASS J02192210-3925225 b,2MASS J02192210-3925225,b,,,TIC 77111651,Gaia DR2 4963614887043956096,1,1,0,Imaging,2015,Cerro Tololo Inter-American Observatory,1.5 m CTIO Telescope,0,,,,,156.000000,10.000000,-10.000000,0,16.141,0.336,-0.336,0,1.440,0.030,-0.030,0,4417.83700,349.61300,-349.61300,0,13.90000,1.10000,-1.10000,0,Mass,,,,,,,,,,,,,0,,,,,M6,3064.00,76.00,-76.00,0,0.28,0.01,-0.01,0,0.11,0.01,-0.01,0,,,,,,-2.230,0.060,-0.060,0,4.59,0.06,-0.06,0,0.035,0.005,-0.005,0,17.67076,0.13736,-0.13736,0,6.5000,0.4000,-0.4000,0,,,,,10.60,0.70,-0.70,0,02h19m22.25s,34.8427046,-39d25m23.08s,-39.4230767,40.0896412,0.1940496,-0.1940496,,,,10.4040000,0.0250000,-0.0250000,15.0123000,0.0006240,-0.0006240
16,2MASS J04414489+2301513 b,2MASS J04414489+2301513,b,,,TIC 118893899,Gaia DR2 146487556211644544,1,1,0,Imaging,2010,Hubble Space Telescope,2.4 m Hubble Space Telescope,0,,,,,15.000000,,,0,12.600,,,0,1.130,,,0,2383.60000,794.50000,-794.50000,0,7.50000,2.50000,-2.50000,0,Mass,,,,,,,,,,,,,0,,,,,M8.5,2936.00,182.00,-182.00,0,0.23,0.01,-0.01,0,0.02,,,0,,,,,,-2.444,0.131,-0.188,0,5.01,0.00,0.00,0,0.001,,,0,22.78110,0.87304,-0.87304,0,,,,,,,,,,,,,04h41m44.91s,70.4371079,+23d01m51.08s,23.0308544,120.4239870,5.4783417,-5.4783417,,,,13.1610000,0.0250000,-0.0250000,18.9668000,0.0068330,-0.0068330
17,2MASS J12073346-3932539 b,2MASS J12073346-3932539,b,,,TIC 102076870,Gaia DR2 3459372646830687104,1,1,0,Imaging,2004,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,0,,,,,55.000000,,,0,12.900,,,0,1.150,,,0,1589.15000,635.66000,-635.66000,0,5.00000,2.00000,-2.00000,0,Mass,,,,,,,,,1250,200,-200,0,0,,,,,M8,2825.00,157.00,-157.00,0,0.22,0.01,-0.01,0,0.02,,,0,,,,,,-2.561,0.110,-0.148,0,5.03,0.02,-0.02,0,0.008,0.004,-0.003,0,25.27945,0.31101,-0.31101,0,,,,,,,,,,,,,12h07m33.38s,181.8890906,-39d32m54.38s,-39.5484399,64.3080000,0.6569000,-0.6440000,20.1500000,0.1900000,,11.9450000,0.0260000,-0.0260000,17.4076000,0.0021540,-0.0021540
18,2MASS J19383260+4603591 b,2MASS J19383260+4603591,b,,,TIC 271164763,Gaia DR2 2080063931448749824,2,3,0,Eclipse Timing Variations,2015,Kepler,0.95 m Kepler Telescope,0,406.00000000,4.00000000,-4.00000000,0,0.920000,0.020000,-0.020000,0,13.400,,,0,1.200,,,0,603.87700,31.78300,-31.78300,0,1.90000,0.10000,-0.10000,0,Mass,0.330000,0.050000,-0.050000,0,,,,,,,,,0,,,,,,29564.00,,,0,0.20,0.00,0.00,0,0.48,,,0,-0.092,,,0,[Fe/H],1.450,,,0,5.51,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,396.3320000,6.3885000,-6.3885000,12.6510000,0.2150000,-0.2150000,12.9550000,0.0290000,-0.0290000,12.1376000,0.0036870,-0.0036870
19,2MASS J22362452+4751425 b,2MASS J22362452+4751425,b,,,TIC 200532605,Gaia DR2 1986772848034988544,1,1,0,Imaging,2016,W. M. Keck Observatory,10 m Keck II Telescope,0,,,,,230.000000,20.000000,-20.000000,0,12.300,,,0,1.100,,,0,3972.87500,476.74500,-476.74500,0,12.50000,1.50000,-1.50000,0,Mass,,,,,,,,,,,,,0,,,,,K7 V,4045.00,35.00,-35.00,0,0.64,0.06,-0.06,0,0.60,0.05,-0.05,0,,,,,,-1.021,0.002,-0.002,0,4.62,0.09,-0.13,0,0.120,0.010,-0.010,0,3.36994,1.23396,-1.05769,0,,,,,,,,,-21.50,0.20,-0.20,0,22h36m24.62s,339.1025931,+47d51m42.06s,47.8616830,69.5737000,0.1592000,-0.1585000,12.3680000,0.0570000,-0.0570000,9.1480000,0.0180000,-0.0180000,11.9484000,0.0007370,-0.0007370
20,30 Ari B b,30 Ari B,b,HD 16232,HIP 12184,TIC 22874788,Gaia DR2 102082477749475200,4,1,0,Radial Velocity,2009,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,0,335.10001000,2.50000000,-2.50000000,0,0.990000,0.020000,-0.020000,0,12.300,,,0,1.100,,,0,4392.41060,572.09400,-572.09400,0,13.82000,1.80000,-1.80000,0,Msini,0.290000,0.090000,-0.090000,0,,,,,,,,,0,,,,,F6 V,6331.00,61.00,-61.00,0,1.41,0.05,-0.05,0,1.93,0.27,-0.27,0,0.190,,,0,[Fe/H],0.381,0.001,-0.001,0,4.43,0.05,-0.05,0,0.910,0.830,-0.830,0,0.74300,0.21937,-0.12864,0,38.3000,1.8000,-1.8000,0,,,,,12.89,0.61,-0.61,0,02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,44.6570000,0.1039000,-0.1034000,7.0920900,0.0230000,-0.0230000,5.8220000,0.0210000,-0.0210000,6.9608500,0.0005120,-0.0005120
21,4 UMa b,4 UMa,b,HD 73108,HIP 42527,TIC 356478817,Gaia DR2 1092230803510960640,1,1,0,Radial Velocity,2006,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,0,269.30000000,1.96000000,-1.96000000,0,0.870000,0.040000,-0.040000,0,12.700,,,0,1.130,,,0,2256.50000,508.50000,-508.50000,0,7.10000,1.60000,-1.60000,0,Msini,0.432000,0.024000,-0.024000,0,,,,,,,,,0,,,,,K1 III,4415.00,70.00,-70.00,0,18.11,1.47,-1.47,0,1.23,0.15,-0.15,0,-0.250,0.040,-0.040,0,[Fe/H],2.062,0.008,-0.008,0,1.80,0.15,-0.15,0,4.604,2.000,-2.000,0,,,,,,,,,,,,,14.62,0.14,-0.14,0,08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,73.4603000,1.1860500,-1.1860500,4.5801000,0.0230000,-0.0230000,1.7340000,0.2180000,-0.2180000,4.2377300,0.0047288,-0.0047288
22,42 Dra b,42 Dra,b,HD 170693,HIP 90344,TIC 233721425,Gaia DR2 2256800156348230400,2,1,0,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,0,479.10000000,6.20000000,-6.20000000,0,1.190000,0.010000,-0.010000,0,13.000,,,0,1.160,,,0,1233.13000,270.14000,-270.14000,0,3.88000,0.85000,-0.85000,0,Msini,0.380000,0.060000,-0.060000,0,,,,,,,,,0,,,,,K1.5 III,4200.00,70.00,-70.00,0,22.03,1.00,-1.00,0,0.98,0.05,-0.05,0,-0.460,0.050,-0.050,0,[Fe/H],2.155,0.007,-0.008,0,1.71,0.05,-0.05,0,9.490,1.760,-1.760,0,,,,,1.0000,,,1,,,,,31.79,0.32,-0.32,0,18h25m59.40s,276.4975053,+65d33m48.11s,65.5633652,90.6545000,1.3227000,-1.3227000,4.8262000,0.0230000,-0.0230000,2.0850000,0.2160000,-0.2160000,4.4321600,0.0062380,-0.0062380
23,47 UMa b,47 UMa,b,HD 95128,HIP 53721,TIC 21535479,Gaia DR2 777254360337133312,1,3,0,Radial Velocity,1996,Lick Observatory,3.0 m C. Donald Shane Telescope,0,1078.00000000,2.00000000,-2.00000000,0,2.100000,0.020000,-0.020000,0,13.200,,,0,1.180,,,0,804.08000,22.25000,-19.07000,0,2.53000,0.07000,-0.06000,0,Msini,0.032000,0.014000,-0.014000,0,,,,,,,,,0,,,,,G0 V,5872.00,92.94,-113.53,0,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,0.040,0.100,-0.100,0,[M/H],0.198,0.012,-0.011,0,4.30,0.07,-0.07,0,6.480,1.440,-1.040,0,0.83662,0.15924,-0.15376,0,2.8000,,,0,,,,,11.22,0.00,0.00,0,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294
24,47 UMa c,47 UMa,c,HD 95128,HIP 53721,TIC 21535479,Gaia DR2 777254360337133312,1,3,0,Radial Velocity,2001,Lick Observatory,3.0 m C. Donald Shane Telescope,0,2391.00000000,100.00000000,-87.00000000,0,3.600000,0.100000,-0.100000,0,14.200,,,0,1.270,,,0,171.62100,20.97600,-23.20100,0,0.54000,0.06600,-0.07300,0,Msini,0.098000,0.047000,-0.096000,0,,,,,,,,,0,,,,,G1 V,5872.00,92.94,-113.53,0,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,0.040,0.100,-0.100,0,[M/H],0.198,0.012,-0.011,0,4.30,0.07,-0.07,0,6.480,1.440,-1.040,0,0.83662,0.15924,-0.15376,0,2.8000,0.5000,-0.5000,0,,,,,11.22,0.00,0.00,0,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294
25,47 UMa d,47 UMa,d,HD 95128,HIP 53721,TIC 21535479,Gaia DR2 777254360337133312,1,3,0,Radial Velocity,2009,Lick Observatory,3.0 m C. Donald Shane Telescope,0,14002.00000000,4018.00000000,-5095.00000000,0,11.600000,2.100000,-2.900000,0,13.500,,,0,1.200,,,0,521.22000,92.17000,-152.55000,0,1.64000,0.29000,-0.48000,0,Msini,0.160000,0.090000,-0.160000,0,,,,,,,,,0,,,,,G0V,5872.00,92.94,-113.53,0,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,0.040,0.100,-0.100,0,[M/H],0.198,0.012,-0.011,0,4.30,0.07,-0.07,0,6.480,1.440,-1.040,0,0.83662,0.15924,-0.15376,0,2.8000,0.5000,-0.5000,0,,,,,11.22,0.00,0.00,0,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294
26,51 Eri b,51 Eri,b,HD 29391,HIP 21547,TIC 298810162,Gaia DR2 3205095125321700480,3,1,0,Imaging,2015,Gemini Observatory,8.19 m Gemini South Telescope,0,11688.00000000,6209.25000000,-3287.25000000,0,13.200000,0.200000,-0.200000,0,13.400,,,0,1.190,,,0,635.66000,,,0,2.00000,,,0,Mass,0.450000,0.100000,-0.150000,0,,,,,700,,,0,0,,,,,F0 IV,7295.00,120.09,-98.99,0,1.49,0.05,-0.06,0,1.75,0.05,-0.05,0,-0.027,0.045,-0.045,0,[M/H],0.850,0.060,-0.060,0,4.31,0.09,-0.07,0,0.020,0.006,-0.006,0,0.70712,0.15974,-0.13468,0,65.1900,0.1400,-0.1700,0,,,,,17.30,3.00,-3.00,0,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,29.7575000,0.1213000,-0.1203000,5.2114900,0.0230000,-0.0230000,4.5370000,0.0240000,-0.0240000,5.1580600,0.0023075,-0.0023075
27,51 Peg b,51 Peg,b,HD 217014,HIP 113357,TIC 139298196,Gaia DR2 2835207319109249920,1,1,0,Radial Velocity,1995,Haute-Provence Observatory,1.93 m Telescope,0,4.23078500,0.00003600,-0.00003600,0,0.052700,0.003000,-0.003000,0,14.300,,,0,1.270,,,0,146.20180,19.06980,-3.17830,0,0.46000,0.06000,-0.01000,0,Mass,0.013000,0.012000,-0.012000,0,,,,,,,,,0,,,,,G5V,5758.00,101.62,-119.62,0,1.18,0.07,-0.04,0,1.03,0.17,-0.09,0,0.180,0.100,-0.100,0,[M/H],0.136,0.007,-0.015,0,4.31,0.08,-0.06,0,10.000,,,0,0.89374,0.19619,-0.15014,0,2.2000,1.0000,-1.0000,0,30.00,,,0,-33.25,0.00,0.00,0,22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,15.4614000,0.0297000,-0.0297000,5.4530900,0.0230000,-0.0230000,3.9110000,0.0210000,-0.0210000,5.2864700,0.0027680,-0.0027680
28,55 Cnc b,55 Cnc,b,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,2,5,0,Radial Velocity,1996,Lick Observatory,3.0 m C. Donald Shane Telescope,0,14.65160000,0.00010000,-0.00010000,0,0.113400,0.000600,-0.000600,0,13.900,,,0,1.240,,,0,263.97850,1.04880,-1.04880,0,0.83060,0.00330,-0.00330,0,Mass,0.000000,0.010000,-0.010000,0,,,,,700,,,0,0,,,,,K0 IV-V,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.02,-0.02,0,0.350,0.100,-0.100,0,[Fe/H],-0.197,0.012,-0.010,0,4.43,0.02,-0.02,0,5.500,2.500,-2.500,0,1.41851,0.53787,-0.21745,0,1.2300,0.0100,-0.0100,1,38.80,0.05,-0.05,0,27.25,0.01,-0.01,0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855000,0.0124000,-0.0123000,5.9508400,0.0230000,-0.0230000,4.0150000,0.0360000,-0.0360000,5.7297300,0.0008523,-0.0008523
29,55 Cnc c,55 Cnc,c,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,2,5,0,Radial Velocity,2004,McDonald Observatory,9.2 m Hobby-Eberly Telescope,0,44.39890000,0.00420000,-0.00430000,0,0.237300,0.001300,-0.001300,0,8.510,,,0,0.760,,,0,54.47380,1.74800,-1.74800,0,0.17140,0.00550,-0.00550,0,Mass,0.030000,0.020000,-0.020000,0,,,,,,,,,0,,,,,G8V,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.02,-0.02,0,0.350,0.100,-0.100,0,[Fe/H],-0.197,0.012,-0.010,0,4.43,0.02,-0.02,0,10.200,2.500,-2.500,0,1.41851,0.53787,-0.21745,0,1.2300,0.0100,-0.0100,1,38.80,0.05,-0.05,0,27.41,0.00,0.00,0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855000,0.0124000,-0.0123000,5.9508400,0.0230000,-0.0230000,4.0150000,0.0360000,-0.0360000,5.7297300,0.0008523,-0.0008523
